,neighborhood,current_cases,cases_per_100k,ds,ds_3_days_ago,new_cases_last_3_days,lat,long
8968,Canyon Country,11.0,142.34,2020-04-08,2020-04-05,3.0,34.4245,-118.4711
8969,Carson,104.0,110.82,2020-04-08,2020-04-05,21.0,33.8374,-118.2559
8970,Carthay,28.0,194.95,2020-04-08,2020-04-05,2.0,34.0573,-118.3679
8971,Castaic,6.0,22.07,2020-04-08,2020-04-05,1.0,34.4889,-118.6229
8972,Central,32.0,82.07,2020-04-08,2020-04-05,8.0,34.0833,-118.4487
8973,Century City,23.0,179.8,2020-04-08,2020-04-05,0.0,34.0556,-118.4179
8974,Century Palms/Cove,21.0,62.19,2020-04-08,2020-04-05,4.0,33.9461,-118.2732
8975,Cerritos,29.0,57.92,2020-04-08,2020-04-05,9.0,33.8584,-118.0648
8976,Charter Oak,0.0,0.0,2020-04-08,2020-04-05,0.0,,
8977,Chatsworth,30.0,80.95,2020-04-08,2020-04-05,6.0,34.2506,-118.6148
8978,Cheviot Hills,11.0,119.94,2020-04-08,2020-04-05,1.0,34.0458,-118.4079
8979,Chinatown,0.0,0.0,2020-04-08,2020-04-05,0.0,34.0623,-118.2383
8980,Claremont,8.0,21.93,2020-04-08,2020-04-05,3.0,34.1261,-117.7158
8981,Cloverdale/Cochran,10.0,68.71,2020-04-08,2020-04-05,0.0,34.0626,-118.3465
8982,Commerce,0.0,0.0,2020-04-08,2020-04-05,0.0,34.0006,-118.1598
8983,Compton,44.0,44.04,2020-04-08,2020-04-05,10.0,33.8958,-118.2201
8984,Country Club Park,16.0,105.59,2020-04-08,2020-04-05,4.0,34.0503,-118.3212
8985,Covina,40.0,71.35,2020-04-08,2020-04-05,12.0,34.09,-117.8903
8986,Covina (Charter Oak),5.0,38.04,2020-04-08,2020-04-05,5.0,34.0994,-117.8464
8987,Crenshaw District,12.0,86.77,2020-04-08,2020-04-05,3.0,34.0158,-118.3453
8988,Crestview,31.0,272.7,2020-04-08,2020-04-05,8.0,34.0458,-118.3816
8989,Cudahy,19.0,78.04,2020-04-08,2020-04-05,4.0,33.9609,-118.1858
8990,Culver City,29.0,72.75,2020-04-08,2020-04-05,3.0,34.0211,-118.3965
8991,Del Aire,5.0,113.82,2020-04-08,2020-04-05,5.0,33.9161,-118.3695
8992,Del Rey,29.0,96.87,2020-04-08,2020-04-05,2.0,33.9878,-118.4229
8993,Del Sur,0.0,0.0,2020-04-08,2020-04-05,0.0,,
8994,Desert View Highlands,0.0,0.0,2020-04-08,2020-04-05,0.0,,
8995,Diamond Bar,14.0,24.34,2020-04-08,2020-04-05,2.0,34.0286,-117.8103
8996,Downey,84.0,73.51,2020-04-08,2020-04-05,16.0,33.9451,-118.1281
8997,Downtown,23.0,83.62,2020-04-08,2020-04-05,4.0,34.0422,-118.2488
8998,Duarte,0.0,0.0,2020-04-08,2020-04-05,0.0,34.1607,-117.9504
8999,Eagle Rock,29.0,73.25,2020-04-08,2020-04-05,8.0,34.1322,-118.2117
9000,East Covina,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9001,East Hollywood,23.0,78.53,2020-04-08,2020-04-05,7.0,34.0948,-118.291
9002,East La Mirada,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9003,East Lancaster,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9004,East Los Angeles,64.0,51.09,2020-04-08,2020-04-05,20.0,34.0316,-118.1724
9005,East Pasadena,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9006,East Rancho Dominguez,8.0,52.26,2020-04-08,2020-04-05,2.0,33.898070000000004,-118.19535
9007,East Whittier,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9008,Echo Park,9.0,63.13,2020-04-08,2020-04-05,0.0,34.0782,-118.2606
9009,El Camino Village,0.0,0.0,2020-04-08,2020-04-05,0.0,33.8895,-118.3309
9010,El Monte,23.0,19.61,2020-04-08,2020-04-05,5.0,34.0733,-118.0275
9011,El Segundo,8.0,47.66,2020-04-08,2020-04-05,1.0,33.9192,-118.4165
9012,El Sereno,24.0,57.41,2020-04-08,2020-04-05,6.0,34.0875,-118.1715
9013,Elizabeth Lake,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9014,Elysian Park,5.0,87.54,2020-04-08,2020-04-05,0.0,34.0838,-118.2366
9015,Elysian Valley,6.0,58.99,2020-04-08,2020-04-05,6.0,34.0967,-118.2427
9016,Encino,44.0,97.41,2020-04-08,2020-04-05,5.0,34.1517,-118.5214
9017,Exposition,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9018,Exposition Park,36.0,80.15,2020-04-08,2020-04-05,8.0,34.0147,-118.2872
9019,Faircrest Heights,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9020,Figueroa Park Square,6.0,68.8,2020-04-08,2020-04-05,6.0,33.9602,-118.28399999999999
9021,Florence-Firestone,78.0,75.88,2020-04-08,2020-04-05,15.0,33.9632,-118.2426
9022,Franklin Canyon,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9023,Gardena,42.0,68.5,2020-04-08,2020-04-05,12.0,33.8938,-118.30799999999999
9024,Glassell Park,44.0,139.22,2020-04-08,2020-04-05,14.0,34.1161,-118.229
9025,Glendale,166.0,80.39,2020-04-08,2020-04-05,37.0,34.1425,-118.2551
9026,Glendora,17.0,32.22,2020-04-08,2020-04-05,3.0,34.1361,-117.8653
9027,Gramercy Place,7.0,65.03,2020-04-08,2020-04-05,0.0,34.0468,-118.3127
9028,Granada Hills,40.0,68.74,2020-04-08,2020-04-05,13.0,34.2794,-118.5022
9029,Green Meadows,11.0,51.15,2020-04-08,2020-04-05,1.0,33.9556,-118.2694
9030,Hacienda Heights,23.0,41.13,2020-04-08,2020-04-05,6.0,33.9931,-117.9687
9031,Hancock Park,45.0,264.1,2020-04-08,2020-04-05,7.0,34.0745,-118.3304
9032,Harbor City,21.0,72.24,2020-04-08,2020-04-05,2.0,33.79,-118.2978
9033,Harbor Gateway,26.0,59.63,2020-04-08,2020-04-05,8.0,33.8501,-118.2991
9034,Harbor Pines,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9035,Harvard Heights,12.0,66.54,2020-04-08,2020-04-05,3.0,34.044000000000004,-118.3042
9036,Harvard Park,22.0,57.99,2020-04-08,2020-04-05,6.0,33.9841,-118.3042
9037,Hawaiian Gardens,0.0,0.0,2020-04-08,2020-04-05,0.0,33.8314,-118.0728
9038,Hawthorne,55.0,61.95,2020-04-08,2020-04-05,16.0,33.9194,-118.354
9039,Hermosa Beach,18.0,91.51,2020-04-08,2020-04-05,1.0,33.8621,-118.4
9040,Hi Vista,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9041,Hidden Hills,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9042,Highland Park,24.0,49.6,2020-04-08,2020-04-05,5.0,34.1145,-118.1842
9043,Historic Filipinotown,12.0,86.52,2020-04-08,2020-04-05,4.0,34.0703,-118.26799999999999
9044,Hollywood,109.0,159.7,2020-04-08,2020-04-05,13.0,34.1016,-118.3337
9045,Hollywood Hills,43.0,146.09,2020-04-08,2020-04-05,4.0,34.1341,-118.3215
9046,Huntington Park,36.0,60.52,2020-04-08,2020-04-05,10.0,33.9849,-118.2278
9047,Hyde Park,15.0,52.56,2020-04-08,2020-04-05,1.0,33.9819,-118.3309
9048,Industry,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9049,Inglewood,92.0,81.0,2020-04-08,2020-04-05,23.0,33.961,-118.3554
9050,Irwindale,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9051,Jefferson Park,0.0,0.0,2020-04-08,2020-04-05,0.0,34.0272,-118.3176
9052,Kagel/Lopez Canyons,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9053,Koreatown,39.0,75.45,2020-04-08,2020-04-05,7.0,34.0578,-118.3009
9054,La Canada Flintridge,16.0,77.32,2020-04-08,2020-04-05,2.0,34.2091,-118.2001
9055,La Crescenta-Montrose,10.0,50.5,2020-04-08,2020-04-05,5.0,34.2288,-118.2351
9056,La Habra Heights,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9057,La Mirada,17.0,34.27,2020-04-08,2020-04-05,2.0,33.919000000000004,-118.0105
9058,La Puente,14.0,34.4,2020-04-08,2020-04-05,2.0,34.02,-117.9495
9059,La Rambla,0.0,0.0,2020-04-08,2020-04-05,0.0,33.744119,-118.301353
9060,La Verne,7.0,21.03,2020-04-08,2020-04-05,0.0,34.1202,-117.7704
9061,Ladera Heights,12.0,169.71,2020-04-08,2020-04-05,2.0,33.9878,-118.3704
9062,Lafayette Square,6.0,131.61,2020-04-08,2020-04-05,1.0,34.0431,-118.3319
9063,Lake Balboa,30.0,71.08,2020-04-08,2020-04-05,5.0,34.1839,-118.4954
9064,Lake Hughes,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9065,Lake Los Angeles,0.0,0.0,2020-04-08,2020-04-05,0.0,34.6125,-117.8281
9066,Lake Manor,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9067,Lakeview Terrace,14.0,106.6,2020-04-08,2020-04-05,4.0,34.2764,-118.3612
9068,Lakewood,37.0,46.04,2020-04-08,2020-04-05,8.0,33.8536,-118.134
9069,Lancaster,73.0,45.18,2020-04-08,2020-04-05,22.0,34.6868,-118.1542
9070,Lawndale,22.0,65.45,2020-04-08,2020-04-05,9.0,33.8881,-118.3535
9071,Leimert Park,21.0,137.84,2020-04-08,2020-04-05,4.0,34.0118,-118.3234
9072,Lennox,17.0,75.41,2020-04-08,2020-04-05,2.0,33.9397,-118.3529
9073,Leona Valley,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9074,Lincoln Heights,14.0,42.95,2020-04-08,2020-04-05,3.0,34.0706,-118.2051
9075,Little Armenia,22.0,274.14,2020-04-08,2020-04-05,6.0,34.0981,-118.3005
9076,Little Bangladesh,26.0,91.73,2020-04-08,2020-04-05,10.0,34.0691,-118.2956
9077,Little Tokyo,0.0,0.0,2020-04-08,2020-04-05,0.0,34.0523,-118.2395
9078,Littlerock,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9079,Littlerock/Juniper Hills,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9080,Littlerock/Pearblossom,0.0,0.0,2020-04-08,2020-04-05,0.0,34.5211,-117.9837
9081,Llano,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9082,Lomita,13.0,62.71,2020-04-08,2020-04-05,4.0,33.7922,-118.3151
9083,Longwood,0.0,0.0,2020-04-08,2020-04-05,0.0,34.055296000000006,-118.33941499999999
9084,Los Feliz,20.0,92.56,2020-04-08,2020-04-05,1.0,34.1124,-118.2851
9085,Lynwood,51.0,70.79,2020-04-08,2020-04-05,14.0,33.9293,-118.2139
9086,Malibu,10.0,77.15,2020-04-08,2020-04-05,2.0,34.0259,-118.7798
9087,Manchester Square,0.0,0.0,2020-04-08,2020-04-05,0.0,33.8993,-118.2977
9088,Mandeville Canyon,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9089,Manhattan Beach,52.0,144.45,2020-04-08,2020-04-05,6.0,33.8812,-118.4072
9090,Mar Vista,31.0,72.99,2020-04-08,2020-04-05,6.0,34.0037,-118.469
9091,Marina Peninsula,8.0,183.49,2020-04-08,2020-04-05,2.0,33.9797,-118.4657
9092,Marina del Rey,5.0,53.13,2020-04-08,2020-04-05,0.0,33.9803,-118.4517
9093,Maywood,20.0,71.3,2020-04-08,2020-04-05,5.0,33.9885,-118.1874
9094,Melrose,168.0,216.23,2020-04-08,2020-04-05,28.0,34.0837,-118.3366
9095,Mid-city,21.0,139.72,2020-04-08,2020-04-05,0.0,34.0429,-118.3344
9096,Miracle Mile,19.0,105.64,2020-04-08,2020-04-05,2.0,34.0597,-118.35
9097,Mission Hills,13.0,53.89,2020-04-08,2020-04-05,1.0,34.2723,-118.4689
9098,Monrovia,18.0,128.83,2020-04-08,2020-04-05,7.0,34.1481,-117.999
9099,Montebello,30.0,46.6,2020-04-08,2020-04-05,13.0,34.0095,-118.1054
9100,Monterey Park,23.0,36.94,2020-04-08,2020-04-05,8.0,34.0625,-118.1228
9101,Mt. Washington,11.0,45.56,2020-04-08,2020-04-05,3.0,34.1003,-118.2097
9102,Newhall,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9103,North Hills,33.0,53.59,2020-04-08,2020-04-05,11.0,34.2362,-118.4851
9104,North Hollywood,103.0,68.02,2020-04-08,2020-04-05,12.0,34.187,-118.3813
9105,North Lancaster,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9106,North Whittier,0.0,0.0,2020-04-08,2020-04-05,0.0,34.0396,-117.9991
9107,Northeast San Gabriel,5.0,20.8,2020-04-08,2020-04-05,5.0,34.0961,-118.1058
9108,Northridge,30.0,42.98,2020-04-08,2020-04-05,7.0,34.2379,-118.5302
9109,Norwalk,58.0,53.89,2020-04-08,2020-04-05,9.0,33.9022,-118.0817
9110,Pacific Palisades,31.0,145.6,2020-04-08,2020-04-05,5.0,34.0481,-118.5265
9111,Pacoima,44.0,57.16,2020-04-08,2020-04-05,14.0,34.2625,-118.427
9112,Palisades Highlands,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9113,Palmdale,65.0,40.89,2020-04-08,2020-04-05,28.0,34.5794,-118.1093
9114,Palms,50.0,113.95,2020-04-08,2020-04-05,9.0,34.0237,-118.4151
9115,Palos Verdes Estates,30.0,221.86,2020-04-08,2020-04-05,7.0,33.7871,-118.3976
9116,Palos Verdes Peninsula,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9117,Panorama City,51.0,67.77,2020-04-08,2020-04-05,18.0,34.2247,-118.4498
9118,Paramount,28.0,49.98,2020-04-08,2020-04-05,5.0,33.8895,-118.1598
9119,Park La Brea,9.0,66.27,2020-04-08,2020-04-05,1.0,34.0702,-118.3497
9120,Pearblossom/Llano,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9121,Pellissier Village,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9122,Pico Rivera,43.0,66.89,2020-04-08,2020-04-05,12.0,33.9831,-118.0967
9123,Pico-Union,37.0,88.43,2020-04-08,2020-04-05,16.0,34.0446,-118.277
9124,Placerita Canyon,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9125,Playa Del Rey,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9126,Playa Vista,10.0,91.35,2020-04-08,2020-04-05,2.0,33.9728,-118.4276
9127,Pomona,40.0,25.65,2020-04-08,2020-04-05,16.0,34.0551,-117.75
9128,Porter Ranch,24.0,67.44,2020-04-08,2020-04-05,3.0,39.4346,-121.0205
9129,Quartz Hill,0.0,0.0,2020-04-08,2020-04-05,0.0,34.6453,-118.2181
9130,Rancho Dominguez,0.0,0.0,2020-04-08,2020-04-05,0.0,33.8508,-118.2249
9131,Rancho Palos Verdes,35.0,81.88,2020-04-08,2020-04-05,7.0,33.7445,-118.387
9132,Rancho Park,8.0,121.95,2020-04-08,2020-04-05,1.0,34.0454,-118.4207
9133,Redondo Beach,73.0,106.26,2020-04-08,2020-04-05,9.0,33.8492,-118.3884
9134,Regent Square,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9135,Reseda,53.0,69.18,2020-04-08,2020-04-05,15.0,34.2011,-118.536
9136,Reseda Ranch,5.0,107.85,2020-04-08,2020-04-05,5.0,34.216,-118.5356
9137,Reynier Village,5.0,118.26,2020-04-08,2020-04-05,5.0,34.0368,-118.3856
9138,Rolling Hills,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9139,Rolling Hills Estates,8.0,98.61,2020-04-08,2020-04-05,0.0,33.7878,-118.3581
9140,Roosevelt,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9141,Rosemead,10.0,18.07,2020-04-08,2020-04-05,2.0,34.0806,-118.0728
9142,Rosewood,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9143,Rosewood/East Gardena,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9144,Rosewood/West Rancho Dominguez,0.0,0.0,2020-04-08,2020-04-05,0.0,34.0057,-118.4304
9145,Rowland Heights,10.0,19.6,2020-04-08,2020-04-05,2.0,33.9761,-117.9053
9146,San Clemente Island,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9147,San Dimas,15.0,43.46,2020-04-08,2020-04-05,6.0,34.1067,-117.8067
9148,San Fernando,16.0,65.01,2020-04-08,2020-04-05,7.0,34.2819,-118.439
9149,San Francisquito Canyon/Bouquet Canyon,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9150,San Gabriel,12.0,29.3,2020-04-08,2020-04-05,2.0,34.0968,-118.1057
9151,San Jose Hills,0.0,0.0,2020-04-08,2020-04-05,0.0,34.0592,-117.8426
9152,San Marino,5.0,37.66,2020-04-08,2020-04-05,0.0,34.1214,-118.1065
9153,San Pasqual,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9154,San Pedro,36.0,46.13,2020-04-08,2020-04-05,10.0,33.7361,-118.2922
9155,Sand Canyon,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9156,Santa Catalina Island,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9157,Santa Clarita,122.0,55.35,2020-04-08,2020-04-05,20.0,34.3917,-118.5426
9158,Santa Fe Springs,0.0,0.0,2020-04-08,2020-04-05,0.0,33.9472,-118.0853
9159,Santa Monica,81.0,87.62,2020-04-08,2020-04-05,13.0,34.0242,-118.4965
9160,Santa Monica Mountains,5.0,26.85,2020-04-08,2020-04-05,0.0,34.1203,-118.9318
9161,Saugus,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9162,Saugus/Canyon Country,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9163,Shadow Hills,7.0,157.59,2020-04-08,2020-04-05,2.0,34.2575,-118.355
9164,Sherman Oaks,64.0,73.35,2020-04-08,2020-04-05,8.0,34.15,-118.4489
9165,Sierra Madre,0.0,0.0,2020-04-08,2020-04-05,0.0,34.1617,-118.0528
9166,Signal Hill,0.0,0.0,2020-04-08,2020-04-05,0.0,33.8045,-118.1678
9167,Silverlake,64.0,145.18,2020-04-08,2020-04-05,9.0,34.0869,-118.2702
9168,South Antelope Valley,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9169,South Carthay,20.0,188.77,2020-04-08,2020-04-05,0.0,34.0561,-118.3734
9170,South Edwards,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9171,South El Monte,0.0,0.0,2020-04-08,2020-04-05,0.0,34.0493,-118.0469
9172,South Gate,76.0,77.43,2020-04-08,2020-04-05,24.0,33.955999999999996,-118.2113
9173,South Park,27.0,71.13,2020-04-08,2020-04-05,5.0,34.0418,-118.2639
9174,South Pasadena,11.0,42.22,2020-04-08,2020-04-05,1.0,34.1165,-118.1468
9175,South San Gabriel,6.0,67.81,2020-04-08,2020-04-05,1.0,34.0492,-118.0949
9176,South Whittier,22.0,37.15,2020-04-08,2020-04-05,7.0,33.9608,-118.0417
9177,Southeast Antelope Valley,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9178,St Elmo Village,0.0,0.0,2020-04-08,2020-04-05,0.0,34.0431,-118.34299999999999
9179,Stevenson Ranch,10.0,47.7,2020-04-08,2020-04-05,3.0,34.3873,-118.5802
9180,Studio City,22.0,98.04,2020-04-08,2020-04-05,1.0,34.1413,-118.3878
9181,Sun Valley,26.0,49.54,2020-04-08,2020-04-05,8.0,34.2274,-118.3811
9182,Sun Village,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9183,Sunland,21.0,102.9,2020-04-08,2020-04-05,8.0,34.266,-118.3114
9184,Sunrise Village,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9185,Sycamore Square,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9186,Sylmar,86.0,104.37,2020-04-08,2020-04-05,25.0,34.3058,-118.4572
9187,Tarzana,38.0,123.07,2020-04-08,2020-04-05,1.0,34.1509,-118.5517
9188,Temple City,11.0,30.17,2020-04-08,2020-04-05,2.0,34.1072,-118.0579
9189,Temple-Beaudry,37.0,93.71,2020-04-08,2020-04-05,13.0,34.0629,-118.2513
9190,Thai Town,8.0,81.56,2020-04-08,2020-04-05,3.0,34.1018,-118.3036
9191,Toluca Lake,6.0,68.93,2020-04-08,2020-04-05,0.0,34.1502,-118.355
9192,Toluca Terrace,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9193,Toluca Woods,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9194,Torrance,111.0,74.36,2020-04-08,2020-04-05,25.0,33.8408,-118.3454
9195,Tujunga,13.0,46.75,2020-04-08,2020-04-05,3.0,34.2633,-118.3027
9196,Twin Lakes/Oat Mountain,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9197,Universal City,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9198,University Hills,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9199,University Park,22.0,80.13,2020-04-08,2020-04-05,6.0,34.0315,-118.2797
9200,Val Verde,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9201,Valencia,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9202,Valinda,7.0,29.95,2020-04-08,2020-04-05,1.0,34.0433,-117.9331
9203,Valley Glen,29.0,96.62,2020-04-08,2020-04-05,8.0,34.1838,-118.4172
9204,Valley Village,32.0,129.45,2020-04-08,2020-04-05,2.0,34.1633,-118.3842
9205,Van Nuys,61.0,65.45,2020-04-08,2020-04-05,25.0,34.1899,-118.4514
9206,Venice,29.0,85.58,2020-04-08,2020-04-05,4.0,33.9764,-118.4667
9207,Vermont Knolls,15.0,87.21,2020-04-08,2020-04-05,3.0,33.9293,-118.2893
9208,Vermont Square,12.0,156.72,2020-04-08,2020-04-05,6.0,34.0037,-118.3002
9209,Vermont Vista,18.0,43.7,2020-04-08,2020-04-05,4.0,33.9465,-118.2826
9210,Vernon,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9211,Vernon Central,30.0,57.69,2020-04-08,2020-04-05,9.0,34.0043,-118.257
9212,Victoria Park,14.0,166.69,2020-04-08,2020-04-05,3.0,34.047,-118.3319
9213,View Heights,0.0,0.0,2020-04-08,2020-04-05,0.0,33.9844,-118.3477
9214,View Park/Windsor Hills,14.0,120.33,2020-04-08,2020-04-05,2.0,33.9943,-118.3447
9215,Walnut,10.0,32.75,2020-04-08,2020-04-05,2.0,34.0203,-117.8653
9216,Walnut Park,13.0,80.53,2020-04-08,2020-04-05,6.0,33.9689,-118.2224
9217,Watts,20.0,46.87,2020-04-08,2020-04-05,5.0,33.9386,-118.238
9218,Wellington Square,0.0,0.0,2020-04-08,2020-04-05,0.0,34.0392,-118.3343
9219,West Adams,30.0,108.58,2020-04-08,2020-04-05,9.0,34.0342,-118.3623
9220,West Antelope Valley,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9221,West Carson,23.0,104.14,2020-04-08,2020-04-05,3.0,33.8206,-118.2934
9222,West Chatsworth,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9223,West Covina,17.0,15.71,2020-04-08,2020-04-05,5.0,34.0686,-117.939
9224,West Hills,21.0,51.79,2020-04-08,2020-04-05,3.0,34.1973,-118.64399999999999
9225,West Hollywood,98.0,265.22,2020-04-08,2020-04-05,15.0,34.0907,-118.38600000000001
9226,West LA,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9227,West Los Angeles,35.0,93.0,2020-04-08,2020-04-05,6.0,34.0399,-118.4422
9228,West Puente Valley,0.0,0.0,2020-04-08,2020-04-05,0.0,34.0561,-117.9685
9229,West Rancho Dominguez,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9230,West Vernon,50.0,93.21,2020-04-08,2020-04-05,23.0,34.0039,-118.2301
9231,West Whittier/Los Nietos,10.0,37.14,2020-04-08,2020-04-05,2.0,33.976,-118.0691
9232,Westchester,28.0,54.26,2020-04-08,2020-04-05,4.0,33.9597,-118.4006
9233,Westfield/Academy Hills,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9234,Westhills,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9235,Westlake,40.0,67.39,2020-04-08,2020-04-05,9.0,34.1458,-118.8056
9236,Westlake Village,5.0,59.81,2020-04-08,2020-04-05,5.0,34.1466,-118.8074
9237,Westwood,30.0,55.44,2020-04-08,2020-04-05,3.0,34.0561,-118.4297
9238,White Fence Farms,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9239,Whittier,32.0,36.6,2020-04-08,2020-04-05,9.0,33.9679,-118.0189
9240,Whittier Narrows,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9241,Wholesale District,16.0,44.29,2020-04-08,2020-04-05,4.0,34.03,-118.2452
9242,Willowbrook,19.0,54.42,2020-04-08,2020-04-05,7.0,33.917,-118.2551
9243,Wilmington,22.0,38.95,2020-04-08,2020-04-05,3.0,33.78,-118.2617
9244,Wilshire Center,33.0,65.78,2020-04-08,2020-04-05,10.0,34.0642,-118.2984
9245,Winnetka,39.0,75.31,2020-04-08,2020-04-05,10.0,34.2059,-118.5754
9246,Wiseburn,0.0,0.0,2020-04-08,2020-04-05,0.0,,
9247,Woodland Hills,55.0,80.82,2020-04-08,2020-04-05,8.0,34.1659,-118.6104
9248,Acton,0.0,0.0,2020-04-07,2020-04-04,0.0,34.47,-118.1967
9249,Adams-Normandie,13.0,153.18,2020-04-07,2020-04-04,2.0,34.0343,-118.2993
9250,Agoura Hills,19.0,89.76,2020-04-07,2020-04-04,2.0,34.1364,-118.7745
9251,Agua Dulce,0.0,0.0,2020-04-07,2020-04-04,0.0,,
9252,Alhambra,24.0,27.68,2020-04-07,2020-04-04,5.0,34.0953,-118.12700000000001
9253,Alsace,0.0,0.0,2020-04-07,2020-04-04,0.0,33.9786,-118.4156
9254,Altadena,28.0,65.93,2020-04-07,2020-04-04,10.0,34.1902,-118.1313
9255,Anaverde,0.0,0.0,2020-04-07,2020-04-04,0.0,,
9256,Angeles National Forest,0.0,0.0,2020-04-07,2020-04-04,0.0,,
9257,Angelino Heights,0.0,0.0,2020-04-07,2020-04-04,0.0,34.0703,-118.2548
9258,Arcadia,17.0,29.83,2020-04-07,2020-04-04,4.0,34.1397,-118.0353
9259,Arleta,20.0,56.96,2020-04-07,2020-04-04,7.0,34.2419,-118.4256
9260,Artesia,0.0,0.0,2020-04-07,2020-04-04,0.0,33.8658,-118.0831
9261,Athens Village,0.0,0.0,2020-04-07,2020-04-04,0.0,33.92,-118.2812
9262,Athens-Westmont,25.0,60.04,2020-04-07,2020-04-04,3.0,33.9238,-118.3019
9263,Atwater Village,8.0,54.41,2020-04-07,2020-04-04,8.0,34.1173,-118.2614
9264,Avalon,0.0,0.0,2020-04-07,2020-04-04,0.0,,
9265,Avocado Heights,0.0,0.0,2020-04-07,2020-04-04,0.0,34.0361,-117.9912
9266,Azusa,14.0,28.29,2020-04-07,2020-04-04,6.0,34.1336,-117.9076
9267,Baldwin Hills,24.0,80.02,2020-04-07,2020-04-04,6.0,34.0047,-118.3415
9268,Baldwin Park,11.0,14.78,2020-04-07,2020-04-04,2.0,34.0853,-117.9609
9269,Bandini Islands,0.0,0.0,2020-04-07,2020-04-04,0.0,,
9270,Bassett,0.0,0.0,2020-04-07,2020-04-04,0.0,34.0758,-118.3678
9271,Bel Air,20.0,243.37,2020-04-07,2020-04-04,5.0,34.0833,-118.4487
9272,Bell,24.0,65.58,2020-04-07,2020-04-04,8.0,33.9761,-118.1851
9273,Bell Gardens,12.0,28.03,2020-04-07,2020-04-04,2.0,33.9653,-118.1515
9274,Bellflower,39.0,51.28,2020-04-07,2020-04-04,9.0,33.88221,-118.118
9275,Beverly Crest,26.0,209.76,2020-04-07,2020-04-04,2.0,34.1024,-118.4163
9276,Beverly Hills,70.0,202.01,2020-04-07,2020-04-04,10.0,34.0736,-118.4004
